run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.mdt,metrics.std,metrics.med_dt,params.random_max_time_warp_percent,params.by_metric,params.random_warp_status_times,params.model_class,params.n_aug,params.n_dev,params.pred_hor,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.source.type
68001f1c4b92499781dc1548b3aef297,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/68001f1c4b92499781dc1548b3aef297/artifacts,2024-07-13 05:13:15.169000+00:00,2024-07-13 05:16:27.190000+00:00,42.055032012572774,49.54574057221011,23.5,0.5,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T07:13:15,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
d7ba56e7ecff490d9c3ab076f2f03824,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/d7ba56e7ecff490d9c3ab076f2f03824/artifacts,2024-07-13 05:10:03.535000+00:00,2024-07-13 05:13:15.088000+00:00,40.15993753118072,46.60319517083556,21.75,0,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T07:10:03,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
27bae1c253e74045a083fc93f6afcb43,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/27bae1c253e74045a083fc93f6afcb43/artifacts,2024-07-13 05:06:56.568000+00:00,2024-07-13 05:10:03.454000+00:00,41.21504520611664,41.6168993405291,25.75,1,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T07:06:56,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
19076f1c5637424ab129be8a591bc8cc,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/19076f1c5637424ab129be8a591bc8cc/artifacts,2024-07-13 05:03:44.576000+00:00,2024-07-13 05:06:56.485000+00:00,40.797584541062804,42.08076070706702,24.125,0.5,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T07:03:44,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
319470fd3e0c46c78d712c1d7bbc0593,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/319470fd3e0c46c78d712c1d7bbc0593/artifacts,2024-07-13 05:00:31.366000+00:00,2024-07-13 05:03:44.492000+00:00,39.72784992784993,41.242821590477995,24.125,0,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T07:00:31,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
63237634acca4f6386785ab6e6a5bb89,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/63237634acca4f6386785ab6e6a5bb89/artifacts,2024-07-13 04:56:49.474000+00:00,2024-07-13 05:00:31.287000+00:00,36.27028867102396,38.85450540495033,23.5,1,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T06:56:49,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
7201435b7f3442eaa759fbc8d7432c23,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/7201435b7f3442eaa759fbc8d7432c23/artifacts,2024-07-13 04:53:06.183000+00:00,2024-07-13 04:56:49.394000+00:00,38.04485157477625,42.912407568290874,23.25,0.5,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T06:53:06,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
dcb2a85aaa084af9a2963f3bfc8d2614,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/dcb2a85aaa084af9a2963f3bfc8d2614/artifacts,2024-07-13 04:49:19.808000+00:00,2024-07-13 04:53:06.102000+00:00,37.336374481844864,41.36578320470208,21.875,0,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T06:49:19,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
db8c75ec1e454fd1817416094c4f1628,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/db8c75ec1e454fd1817416094c4f1628/artifacts,2024-07-13 04:46:06.173000+00:00,2024-07-13 04:49:19.724000+00:00,46.195624646293155,46.346319543911314,30.125,1,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T06:46:06,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
fba503b677844d7ca4987a97d5c1a64d,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/fba503b677844d7ca4987a97d5c1a64d/artifacts,2024-07-13 04:42:52.809000+00:00,2024-07-13 04:46:06.090000+00:00,41.08961131810308,44.44171808560454,26.0,0.5,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T06:42:52,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
1efa2d2575c846e4b27b5d23c7b2179d,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/1efa2d2575c846e4b27b5d23c7b2179d/artifacts,2024-07-13 04:39:40.790000+00:00,2024-07-13 04:42:52.727000+00:00,39.5888690186505,47.984251623811936,22.75,0,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T06:39:40,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
508a00ac5c284bdc9c0168ae129c8b6c,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/508a00ac5c284bdc9c0168ae129c8b6c/artifacts,2024-07-13 04:36:28.639000+00:00,2024-07-13 04:39:40.708000+00:00,41.56926256613757,42.250527374840104,25.875,1,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T06:36:28,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
3c98cc3435a14597b625a2e6d34bd225,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/3c98cc3435a14597b625a2e6d34bd225/artifacts,2024-07-13 04:33:14.204000+00:00,2024-07-13 04:36:28.553000+00:00,42.109631081894946,44.70048240712604,23.875,0.5,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T06:33:14,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
19327ad3396b4d7da9c7cb56b9907ab7,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/19327ad3396b4d7da9c7cb56b9907ab7/artifacts,2024-07-13 04:30:05.464000+00:00,2024-07-13 04:33:14.120000+00:00,39.696105072463766,43.35511555401858,23.5,0,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T06:30:05,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
