run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.med_dt,metrics.mdt,metrics.std,params.random_max_time_warp_percent,params.max_noise_temperature,params.random_warp_status_times,params.pred_hor,params.max_noise,params.n_aug,params.add_noise,params.model_class,params.add_noise_temperature,params.n_dev,params.by_metric,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.name
22ae718a6c084ad692367cc491e2362d,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/22ae718a6c084ad692367cc491e2362d/artifacts,2024-07-14 20:27:29.433000+00:00,2024-07-14 20:29:55.634000+00:00,25.5,42.91389858575008,46.60566821329922,1.0,0,True,1,20,1,True,LinearRegression,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T22:27:29,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
94eda3b0689a461089aa943c7b04fa33,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/94eda3b0689a461089aa943c7b04fa33/artifacts,2024-07-14 20:18:11.628000+00:00,2024-07-14 20:27:29.340000+00:00,24.625,39.543864693940975,41.918150591196365,1.0,5,True,1,20,10,True,XGBRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T22:18:11,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
7b25fdeecf64473eb008aac55a9be466,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/7b25fdeecf64473eb008aac55a9be466/artifacts,2024-07-14 20:12:30.842000+00:00,2024-07-14 20:18:11.532000+00:00,25.5,40.38175281925282,40.442926912175565,1.0,5,True,1,20,5,True,XGBRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T22:12:30,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
097476c23d9046689ab0bc05df3991b1,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/097476c23d9046689ab0bc05df3991b1/artifacts,2024-07-14 20:08:03.653000+00:00,2024-07-14 20:12:30.749000+00:00,26.875,39.16195878562495,37.87139547002692,1.0,5,True,1,20,3,True,XGBRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T22:08:03,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
09da6059db074b95931130a27bdb0dc0,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/09da6059db074b95931130a27bdb0dc0/artifacts,2024-07-14 20:05:10.895000+00:00,2024-07-14 20:08:03.561000+00:00,24.875,40.144845706618966,41.55510853560966,1.0,5,True,1,20,1,True,XGBRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T22:05:10,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
4ce6d23a0d214a0db38aa79cc06533eb,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/4ce6d23a0d214a0db38aa79cc06533eb/artifacts,2024-07-14 19:56:01.101000+00:00,2024-07-14 20:05:10.797000+00:00,22.75,38.88475556161726,43.42744530277342,0.5,0,True,1,10,10,True,DecisionTreeRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:56:01,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
69a3019ff4e9469584e514027d63f22c,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/69a3019ff4e9469584e514027d63f22c/artifacts,2024-07-14 19:50:39.925000+00:00,2024-07-14 19:56:01.012000+00:00,22.5,39.24079482677618,46.36272184974865,0.5,0,True,1,10,5,True,DecisionTreeRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:50:39,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
16f52226444144b8bb5ccd917ac5d9d6,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/16f52226444144b8bb5ccd917ac5d9d6/artifacts,2024-07-14 19:46:54.093000+00:00,2024-07-14 19:50:39.833000+00:00,23.625,41.029348530920856,46.486798945169056,0.5,0,True,1,10,3,True,DecisionTreeRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:46:54,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
1a71cb5fbc6c46bda8799f6990720d83,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/1a71cb5fbc6c46bda8799f6990720d83/artifacts,2024-07-14 19:44:31.123000+00:00,2024-07-14 19:46:53.997000+00:00,25.5,42.45256073086551,46.52131426697488,0.5,0,True,1,10,1,True,DecisionTreeRegressor,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:44:31,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
3be5e11f007a41dc96369803f86ebba1,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/3be5e11f007a41dc96369803f86ebba1/artifacts,2024-07-14 19:35:27.313000+00:00,2024-07-14 19:44:31.021000+00:00,19.75,38.31523205476694,44.61349593599865,1.0,0,True,1,20,10,True,LinearRegression,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:35:27,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
d68973981a4c410583642a0f22b8f516,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/d68973981a4c410583642a0f22b8f516/artifacts,2024-07-14 19:30:05.730000+00:00,2024-07-14 19:35:27.217000+00:00,19.625,38.441926602682415,43.388330611292,1.0,0,True,1,20,5,True,LinearRegression,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:30:05,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
52fb46f5ba914489b7f3fe5f74bbb0fa,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/52fb46f5ba914489b7f3fe5f74bbb0fa/artifacts,2024-07-14 19:26:14.552000+00:00,2024-07-14 19:30:05.633000+00:00,20.125,40.41606968810916,46.318776855462005,1.0,0,True,1,20,3,True,LinearRegression,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:26:14,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
7dc7bcc92c9941cdb033e64b0e83f758,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/7dc7bcc92c9941cdb033e64b0e83f758/artifacts,2024-07-14 19:23:41.544000+00:00,2024-07-14 19:26:14.457000+00:00,27.625,45.30917739059186,47.7058708648391,1.0,0,True,1,20,1,True,LinearRegression,True,40,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:23:41,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
a55907620b50402e967c6ed3e04bb9d9,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/a55907620b50402e967c6ed3e04bb9d9/artifacts,2024-07-14 19:18:24.744000+00:00,2024-07-14 19:23:41.455000+00:00,23.25,36.27243358782783,39.30605934383132,1.0,5,True,1,20,10,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:18:24,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b1bf96920e2b4fd49952e6d9bdcc68c5,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/b1bf96920e2b4fd49952e6d9bdcc68c5/artifacts,2024-07-14 19:14:50.940000+00:00,2024-07-14 19:18:24.647000+00:00,26.25,40.6108693755589,41.419918303350975,1.0,5,True,1,20,5,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:14:50,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
4f68e2ca95e946f8ad8d11989299d5df,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/4f68e2ca95e946f8ad8d11989299d5df/artifacts,2024-07-14 19:12:01.785000+00:00,2024-07-14 19:14:50.843000+00:00,24.625,37.080297962906656,37.73404402044562,1.0,5,True,1,20,3,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:12:01,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
ddb2d381ff294876814eeaee7f033d7a,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/ddb2d381ff294876814eeaee7f033d7a/artifacts,2024-07-14 19:09:35.151000+00:00,2024-07-14 19:12:01.697000+00:00,23.625,40.00246314089025,44.308173742094226,1.0,5,True,1,20,1,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:09:35,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
4a76d3affaf04d859afd561cc8a3c741,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/4a76d3affaf04d859afd561cc8a3c741/artifacts,2024-07-14 19:04:16.880000+00:00,2024-07-14 19:09:35.049000+00:00,23.5,39.83375197005516,46.18338740256591,0.5,0,True,1,10,10,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:04:16,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b719e3aca3b64b46ab3139729639f6e1,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/b719e3aca3b64b46ab3139729639f6e1/artifacts,2024-07-14 19:01:02.750000+00:00,2024-07-14 19:04:16.784000+00:00,20.875,37.70596064814815,44.62258237193281,0.5,0,True,1,10,5,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T21:01:02,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
93d2316776b04350893ce0fb62f34232,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/93d2316776b04350893ce0fb62f34232/artifacts,2024-07-14 18:58:24.841000+00:00,2024-07-14 19:01:02.652000+00:00,24.25,38.76062779879136,43.042022847701276,0.5,0,True,1,10,3,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:58:24,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
2796ae8f0ab141f6995306697525d1ab,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/2796ae8f0ab141f6995306697525d1ab/artifacts,2024-07-14 18:56:36.088000+00:00,2024-07-14 18:58:24.730000+00:00,24.25,39.095498674766965,45.60107495010302,0.5,0,True,1,10,1,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:56:36,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
92e8fb4e7ba142ac907ca3f2ca8d6007,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/92e8fb4e7ba142ac907ca3f2ca8d6007/artifacts,2024-07-14 18:51:17.817000+00:00,2024-07-14 18:56:35.970000+00:00,19.875,37.473168704418704,43.594328746060036,1.0,0,True,1,20,10,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:51:17,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
cd373efdc65b45bdac1f070ec835b4e1,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/cd373efdc65b45bdac1f070ec835b4e1/artifacts,2024-07-14 18:47:59.486000+00:00,2024-07-14 18:51:17.716000+00:00,21.125,41.28644955228354,48.11354764015885,1.0,0,True,1,20,5,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:47:59,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
9aae75c966cd4a0ca9952a80bef420dc,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/9aae75c966cd4a0ca9952a80bef420dc/artifacts,2024-07-14 18:45:05.767000+00:00,2024-07-14 18:47:59.350000+00:00,22.75,40.55878629428325,44.33286029036093,1.0,0,True,1,20,3,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:45:05,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
afa73f98276f4d608d7bf932975012ce,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/afa73f98276f4d608d7bf932975012ce/artifacts,2024-07-14 18:43:22.460000+00:00,2024-07-14 18:45:05.676000+00:00,25.625,45.228297068428645,47.53716781565313,1.0,0,True,1,20,1,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:43:22,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
cca3a15a85984e1190c438a236cbf4ab,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/cca3a15a85984e1190c438a236cbf4ab/artifacts,2024-07-14 18:38:06.060000+00:00,2024-07-14 18:43:22.370000+00:00,20.0,37.24205173747857,44.33169705976986,1.0,5,True,1,20,10,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:38:06,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
48c36c022f16406ab0cb3e1cfbc7b04f,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/48c36c022f16406ab0cb3e1cfbc7b04f/artifacts,2024-07-14 18:34:31.449000+00:00,2024-07-14 18:38:05.959000+00:00,22.75,38.918993488577414,44.613654103001394,1.0,5,True,1,20,5,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:34:31,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
781a863823004548acf841dc4b510e7a,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/781a863823004548acf841dc4b510e7a/artifacts,2024-07-14 18:31:37.942000+00:00,2024-07-14 18:34:31.358000+00:00,21.375,36.431885608329765,38.730917407646665,1.0,5,True,1,20,3,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:31:37,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
20c77f1f4d114278b3ea228f0421c47f,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/20c77f1f4d114278b3ea228f0421c47f/artifacts,2024-07-14 18:29:20.486000+00:00,2024-07-14 18:31:37.845000+00:00,21.375,38.76683006535948,42.49696007727682,1.0,5,True,1,20,1,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:29:20,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
e391faae147f4ed1a5c7d89b77d05d6d,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/e391faae147f4ed1a5c7d89b77d05d6d/artifacts,2024-07-14 18:24:30.540000+00:00,2024-07-14 18:29:20.393000+00:00,22.0,36.35686697836868,39.001069107162145,0.5,0,True,1,10,10,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:24:30,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
d79683b70b884d88bfb5f11137fe9a73,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/d79683b70b884d88bfb5f11137fe9a73/artifacts,2024-07-14 18:21:24.544000+00:00,2024-07-14 18:24:30.432000+00:00,25.375,39.808306513112825,42.57641288802283,0.5,0,True,1,10,5,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:21:24,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
0df5bed630f74418aa77a489e391eb42,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/0df5bed630f74418aa77a489e391eb42/artifacts,2024-07-14 18:19:02.184000+00:00,2024-07-14 18:21:24.458000+00:00,23.625,40.88261027245115,48.182406201367016,0.5,0,True,1,10,3,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:19:02,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
ba56a9c5e6f94e0581192119f0978902,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/ba56a9c5e6f94e0581192119f0978902/artifacts,2024-07-14 18:17:23.378000+00:00,2024-07-14 18:19:02.093000+00:00,24.5,41.23205388381283,45.904161377809814,0.5,0,True,1,10,1,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:17:23,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
f9a1d59f8b474dd5847694eb0b5eafb2,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/f9a1d59f8b474dd5847694eb0b5eafb2/artifacts,2024-07-14 18:12:49.560000+00:00,2024-07-14 18:17:23.288000+00:00,21.875,41.91820723684211,46.00531103871412,1.0,0,True,1,20,10,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:12:49,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
583d049eb9d849998fe8f8d8ff3ea7f9,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/583d049eb9d849998fe8f8d8ff3ea7f9/artifacts,2024-07-14 18:09:45.473000+00:00,2024-07-14 18:12:49.468000+00:00,21.125,40.3874440330855,46.797535313686076,1.0,0,True,1,20,5,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:09:45,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
1eb23c7fb6954fe0a8073ae0cf59392e,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/1eb23c7fb6954fe0a8073ae0cf59392e/artifacts,2024-07-14 18:07:16.918000+00:00,2024-07-14 18:09:45.378000+00:00,20.0,40.7453202661536,47.3243626316963,1.0,0,True,1,20,3,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:07:16,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
94090822d0e6458da1b9da1ad39709c2,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/94090822d0e6458da1b9da1ad39709c2/artifacts,2024-07-14 18:05:35.476000+00:00,2024-07-14 18:07:16.816000+00:00,26.125,41.51123542373542,41.67551461526133,1.0,0,True,1,20,1,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:05:35,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
d869e8ccf800472e98b0ff4a7feaa3af,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/d869e8ccf800472e98b0ff4a7feaa3af/artifacts,2024-07-14 18:00:10.147000+00:00,2024-07-14 18:05:35.386000+00:00,20.875,39.26060764722138,46.86717944241445,1.0,5,True,1,20,10,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T20:00:10,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
8f319bac658f4441b5f53a2f0465f684,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/8f319bac658f4441b5f53a2f0465f684/artifacts,2024-07-14 17:56:34.264000+00:00,2024-07-14 18:00:10.048000+00:00,23.25,38.343813649490805,40.735668963510406,1.0,5,True,1,20,5,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:56:34,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
2defa80641514a1bacd82d1b6bd7b654,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/2defa80641514a1bacd82d1b6bd7b654/artifacts,2024-07-14 17:53:33.546000+00:00,2024-07-14 17:56:34.170000+00:00,22.875,39.267849349643775,44.2884272060999,1.0,5,True,1,20,3,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:53:33,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
81cd04c4c7cb4aa1952d8b79c2eb2d3c,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/81cd04c4c7cb4aa1952d8b79c2eb2d3c/artifacts,2024-07-14 17:51:23.765000+00:00,2024-07-14 17:53:33.447000+00:00,23.5,37.250113636363636,39.006475967747114,1.0,5,True,1,20,1,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:51:23,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
521c8767c54947feba5540ae9f54d0b4,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/521c8767c54947feba5540ae9f54d0b4/artifacts,2024-07-14 17:46:21.702000+00:00,2024-07-14 17:51:23.680000+00:00,22.5,38.85476997031875,46.21857281236335,0.5,0,True,1,10,10,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:46:21,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
eba6131332a645288e6e29826bffe878,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/eba6131332a645288e6e29826bffe878/artifacts,2024-07-14 17:43:12.711000+00:00,2024-07-14 17:46:21.614000+00:00,23.25,38.34900071139567,42.97509354250785,0.5,0,True,1,10,5,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:43:12,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
13f085f70bba4c04be62c96bef61ee9c,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/13f085f70bba4c04be62c96bef61ee9c/artifacts,2024-07-14 17:40:46.119000+00:00,2024-07-14 17:43:12.613000+00:00,23.875,40.36296830845512,45.61522595163382,0.5,0,True,1,10,3,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:40:46,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
1194f7c946004148a2166ec1cd1e66dc,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/1194f7c946004148a2166ec1cd1e66dc/artifacts,2024-07-14 17:39:00.028000+00:00,2024-07-14 17:40:46.020000+00:00,27.125,42.34977561868318,45.419860066977755,0.5,0,True,1,10,1,True,DecisionTreeRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:39:00,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
2a8a755646614af8ba975452f497b7e4,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/2a8a755646614af8ba975452f497b7e4/artifacts,2024-07-14 17:33:53.496000+00:00,2024-07-14 17:38:59.921000+00:00,18.625,38.29556623931624,45.37699797113583,1.0,0,True,1,20,10,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:33:53,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
607b16c2c0024ec0967d79b20b321490,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/607b16c2c0024ec0967d79b20b321490/artifacts,2024-07-14 17:31:01.266000+00:00,2024-07-14 17:33:53.405000+00:00,20.875,38.61208228327904,42.75653529632055,1.0,0,True,1,20,5,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:31:01,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
d24a7b4adb4a4231a2b3c7652348ffc6,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/d24a7b4adb4a4231a2b3c7652348ffc6/artifacts,2024-07-14 17:28:41.798000+00:00,2024-07-14 17:31:01.176000+00:00,25.0,41.56551991604075,44.61359157121056,1.0,0,True,1,20,3,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:28:41,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
7aca65d3a27b4531904ba4d052f54723,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/7aca65d3a27b4531904ba4d052f54723/artifacts,2024-07-14 17:27:04.444000+00:00,2024-07-14 17:28:41.707000+00:00,25.75,42.626689507369164,45.62489127448818,1.0,0,True,1,20,1,True,LinearRegression,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:27:04,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
0542d09498c0427ebc93a10936678006,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/0542d09498c0427ebc93a10936678006/artifacts,2024-07-14 17:19:58.761000+00:00,2024-07-14 17:27:04.347000+00:00,22.375,37.48494632732593,41.36578973292649,1.0,5,True,1,20,10,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:19:58,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
352deda3120a4ddaa9c297bd4f0104fc,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/352deda3120a4ddaa9c297bd4f0104fc/artifacts,2024-07-14 17:08:34.313000+00:00,2024-07-14 17:19:58.651000+00:00,24.25,37.97021116138764,39.37420088658482,1.0,5,True,1,20,5,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T19:08:34,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
eb9bb0f7f1574801b011d2455ca3cbb0,397025654456766034,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/397025654456766034/eb9bb0f7f1574801b011d2455ca3cbb0/artifacts,2024-07-14 16:58:20.115000+00:00,2024-07-14 17:08:34.217000+00:00,22.125,37.14435513673318,38.40826796570828,1.0,5,True,1,20,3,True,XGBRegressor,True,20,metrics.mdt,nkuechen,LOCAL,2024-07-14T18:58:20,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
